population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,118,Suriname,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0369528777040477,0.0449228577624657,0.0310415218490096
1,All Population,5,Prevalence,178,Eritrea,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.041062397999002,0.0489562606996244,0.0351629827302076
1,All Population,5,Prevalence,198,Zimbabwe,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.038440200683436,0.0486612263535623,0.0308832828330004
1,All Population,5,Prevalence,162,Bhutan,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0350562660189301,0.0424371438607342,0.0297638599616525
1,All Population,5,Prevalence,163,India,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0385405994139559,0.0459334646073637,0.0331854901885941
1,All Population,5,Prevalence,209,Guinea-Bissau,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0368519001853872,0.0432856307037527,0.0320234958555026
1,All Population,5,Prevalence,147,Libya,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0516633479657598,0.0599265606251439,0.044901673234658
1,All Population,5,Prevalence,153,Syrian Arab Republic,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0819877945446373,0.1038871733038242,0.0654977461593859
1,All Population,5,Prevalence,200,Benin,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.035989592451474,0.0423357917570454,0.0312495578533407
1,All Population,5,Prevalence,164,Nepal,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0343600500689172,0.0385601265198544,0.0307982352189724
1,All Population,5,Prevalence,211,Mali,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0361894872331311,0.0438757858458888,0.0304623146076513
1,All Population,5,Prevalence,123,Peru,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0353006510067339,0.0392764968203076,0.0321435703722839
1,All Population,5,Prevalence,165,Pakistan,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0496105430025102,0.0590326594003929,0.0426053575825174
1,All Population,5,Prevalence,91,Portugal,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0464983814212689,0.0522025809610575,0.0417748805210864
1,All Population,5,Prevalence,374,Niue,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0324501178913251,0.0441539967793791,0.0237974747008171
1,All Population,5,Prevalence,210,Liberia,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0370424396742321,0.0434409993244579,0.03213011510509
1,All Population,5,Prevalence,149,Palestine,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0495637421303708,0.0575593648463181,0.043092741732521
1,All Population,5,Prevalence,213,Niger,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0385580131625178,0.0452494877831162,0.0334380112308863
1,All Population,5,Prevalence,380,Palau,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0322692511275407,0.0440392642210208,0.0236492312194242
1,All Population,5,Prevalence,212,Mauritania,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0350651025050298,0.0426650468913919,0.0297441973009125
1,All Population,5,Prevalence,215,Sao Tome and Principe,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0346245493275875,0.0407007007580404,0.0300418698314654
1,All Population,5,Prevalence,168,Angola,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0573406112166618,0.0754151323921674,0.0439062853759243
1,All Population,5,Prevalence,179,Ethiopia,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.052923465743889,0.0627520965339942,0.0455183222742557
1,All Population,5,Prevalence,396,San Marino,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0445222637265499,0.0500865541586526,0.0399250865541039
1,All Population,5,Prevalence,201,Burkina Faso,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.04255124555518,0.0492824592858695,0.0370860828433794
1,All Population,5,Prevalence,214,Nigeria,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0428187388180319,0.0519789867198925,0.0364145337593099
1,All Population,5,Prevalence,181,Madagascar,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0413812823563267,0.0495272641008434,0.0355667777043068
1,All Population,5,Prevalence,393,Saint Kitts and Nevis,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0373563180000482,0.0454596639504712,0.0314470023467711
1,All Population,5,Prevalence,413,Tokelau,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0321769121001475,0.043837434153955,0.0236038397456823
1,All Population,5,Prevalence,183,Mauritius,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0443762764648293,0.0563541075614412,0.0357555483275574
1,All Population,5,Prevalence,195,Namibia,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0322591149370718,0.0394095880294059,0.0271816010347266
1,All Population,5,Prevalence,369,Nauru,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0322675431237734,0.0439680422419018,0.0236342490213184
1,All Population,5,Prevalence,216,Senegal,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0366822219273664,0.0444971544425657,0.030939438199327
1,All Population,5,Prevalence,197,Eswatini,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0432911235294987,0.0539621849057534,0.0352807831724907
1,All Population,5,Prevalence,376,Northern Mariana Islands,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0324048177841207,0.04420592189169,0.0237809356970719
1,All Population,5,Prevalence,385,Puerto Rico,3,Both,27,Age-standardized,567,Depressive disorders,2,Percent,2020,0.0447169127871138,0.0511738284900248,0.0396365868008139
